RelVlaznost;TempZraka;Padavine24;BrzinaVjetraKMh
39,10260;15,88537;0,00678;7,59105
38,76991;18,10250;0,02387;11,83347
35,07352;20,20153;0,13983;14,42317
32,49229;18,46694;2,77465;8,54372
62,18359;14,33752;9,76523;9,72958
44,05580;11,85504;0,00254;11,55071
35,70123;14,88326;0,00096;6,14530
37,31453;16,00323;0,01750;7,61723
48,85786;13,36813;6,26246;6,01707
71,10305;7,51940;4,64068;9,54101
57,91338;7,69061;7,35517;10,30746
45,15426;8,62927;0,05830;7,56743
55,77272;12,42224;0,55437;14,19751
63,16404;11,30624;3,69309;6,82687
68,38928;10,07455;4,92846;5,49199
64,52267;10,91088;0,01592;5,97033
66,40872;9,09287;14,40855;7,94330
68,29477;7,27487;5,39854;10,19639
58,81145;13,22326;4,09585;10,07299
56,30360;11,46624;4,99532;11,71338
58,89673;12,61999;1,54061;9,40765
51,42598;14,98562;0,93943;6,68167
51,47064;14,54440;2,58073;5,12596
54,18042;14,83224;2,52612;4,79904
48,61009;16,08068;0,43575;4,38381
61,26291;15,26263;5,78588;6,25065
67,75989;19,29513;5,35284;7,01402
73,49644;11,57089;17,92791;7,81692
60,78185;13,80413;4,40634;14,36516
55,55728;12,61859;6,23712;11,05498
62,24810;12,04043;10,00224;7,81286
63,21515;9,42034;0,51339;6,46748
47,13453;12,42587;0,11207;5,98606
45,71698;15,11117;0,01798;5,66651
51,44962;14,66458;9,82714;7,79181
53,87974;14,60946;13,97189;8,50679
51,29112;17,23019;0,06577;11,79755
41,77063;20,33151;0,00150;5,63441
37,90418;21,07092;6,56823;11,04707
60,43701;13,19137;4,73032;8,55028
51,34279;17,70938;0,16440;8,96673
49,68641;19,07147;0,10468;6,34290
41,89794;22,22183;0,02973;5,17149
44,50906;23,96133;0,11749;5,59414
44,64839;22,76797;0,28052;9,10809
48,96099;19,81741;0,10979;9,45509
44,88205;19,46124;0,15555;8,61158
42,72434;21,14758;11,48916;6,89250
51,49302;17,43508;2,34882;6,14717
44,91069;18,50625;3,73255;5,15324
50,54348;19,76058;4,16530;4,53267
45,00184;20,75137;13,37999;4,44755
52,55155;19,16180;6,66312;5,49244
46,24741;19,61056;0,10066;8,03325
39,44462;19,71090;0,09683;6,30328
46,52729;20,93417;9,61341;5,04026
49,90253;19,95712;3,40774;5,28453
49,19828;20,79376;2,87929;8,21514
48,16285;20,20889;36,98992;6,37854
53,06793;17,10223;7,14428;5,60813
48,83485;19,51788;5,82417;5,20555
53,62755;19,67028;0,93200;10,96364
43,68763;25,54849;2,76189;14,12369
39,55338;25,46066;0,73058;16,11691
52,55350;22,30197;0,10414;5,65112
50,74780;18,74972;24,52801;5,39115
52,61199;20,29870;3,11804;6,05095
46,82045;23,07192;0,37144;5,21880
53,23846;23,58889;0,08556;6,11109
52,50965;25,71066;1,40468;8,82031
47,88073;26,07205;5,84754;7,70366
49,82206;26,38503;6,22073;5,15487
53,67286;24,29000;13,17842;4,95393
51,68745;23,17687;12,46344;6,27488
48,98721;20,44171;0,03030;10,34512
40,67188;24,15087;0,00119;5,59049
38,94153;24,46475;0,37258;4,76049
51,51116;24,33892;1,50993;4,54100
45,21930;26,28601;1,16415;4,47073
58,12199;22,99383;0,23806;7,43834
51,84651;23,47192;0,01726;7,52577
43,53213;24,71334;0,01673;6,56197
52,96797;22,47518;2,69662;7,00338
40,43838;23,41955;0,04002;8,00616
43,82130;24,67858;0,04316;5,91848
46,53918;26,04330;0,19946;5,86593
45,17341;27,08901;0,00905;5,97793
43,22448;26,88775;0,17883;5,59936
43,38112;27,71954;1,03015;4,91377
47,19248;27,70794;2,91860;6,48552
46,31243;22,36202;3,85284;10,06945
57,32145;18,69274;29,58772;12,86900
58,59427;17,58099;11,99377;13,62234
57,24720;17,84539;0,33225;9,31195
49,49517;22,37164;0,04327;9,09742
52,45872;22,30554;0,02561;10,29702
49,48454;22,89370;0,05849;7,17004
45,55879;24,84915;0,00430;5,33264
45,15667;26,80996;0,01706;4,53985
43,97285;27,91430;0,54619;4,41803
49,89780;27,02026;7,24512;5,04435
50,95077;23,55697;15,13906;5,84295
52,34900;22,87435;1,66254;5,71631
54,85165;25,19143;2,64739;4,88679
48,03813;24,04553;8,85793;4,73174
53,67211;24,17004;0,03441;4,57610
44,41105;26,33163;0,00386;5,00091
42,05017;27,38091;0,00073;6,55018
43,21201;23,86431;17,61891;6,70622
52,98220;21,89163;0,08553;7,61692
46,33007;24,22329;0,01524;7,04327
46,24418;25,57995;0,00400;6,52713
44,65033;26,34390;1,31733;5,55452
47,11336;20,00408;13,41714;9,56354
57,64686;21,42217;7,16820;10,12917
55,98682;22,87020;0,14079;6,95078
55,55916;23,22280;0,06847;5,36167
55,99945;23,64211;2,94173;6,50116
68,55104;17,38085;1,51738;9,12045
42,59324;18,24993;0,03099;9,25085
44,87629;21,44256;0,01678;7,08275
48,85570;23,36343;0,00861;4,93973
41,25275;24,83529;0,02741;4,77109
50,13164;23,30395;1,59168;4,37151
52,11890;22,51373;5,49556;6,55438
56,52532;21,10189;2,11892;4,10804
54,58918;21,87542;2,94208;4,13839
52,90887;23,11413;0,00074;4,73128
51,81930;24,49948;7,48155;6,16805
58,14962;17,62783;21,23577;10,21500
61,22895;20,58212;0,13273;11,22871
56,94170;22,34957;0,07625;10,51433
52,76475;22,51278;0,00000;8,48889
47,88377;23,91082;0,00019;6,54129
48,81732;24,45065;1,17743;6,13819
46,28303;24,31518;0,00245;4,31083
46,98223;24,59921;0,02528;3,94205
52,39391;23,00341;0,00146;7,08715
51,59686;22,20956;0,03636;6,00294
53,49714;22,97561;3,43112;5,36550
46,43074;22,63946;0,00299;6,32968
42,71879;22,75637;0,00054;6,32592
44,77208;23,16677;0,36966;4,86212
59,00000;16,82916;21,55113;7,72423
59,62295;15,90682;4,40959;10,53072
62,41818;17,99438;2,08441;11,25226
62,15045;20,76959;1,01145;6,63865
61,34230;21,02947;0,68758;8,93297
50,75866;20,68682;1,99707;6,88413
57,15984;21,89483;11,18618;5,81781
53,06655;22,01586;2,06651;6,45489
50,96467;22,38033;0,65102;5,38015
48,11561;21,19995;6,10532;3,72103
49,41156;22,49154;0,04020;4,14411
51,34386;22,65853;1,87560;7,27342
54,85177;19,80639;4,99907;10,58494
54,84630;18,49166;23,90581;6,06406
65,96771;15,64309;15,68554;5,99836
58,23391;15,74221;0,64048;8,72117
56,70773;15,52139;0,02405;6,84578
54,93145;14,50692;0,00393;6,43305
45,06915;17,12539;0,00545;4,55674
50,17437;17,00875;0,00419;5,08709
20,09219;17,0424137;0,03738;5,48400
20,97495;17,05924415;0,00717;6,76439
21,85772;17,067659375;0,00317;5,80314
53,70543;17,07607;0,00139;3,83153
46,87967;19,64434;0,00216;4,24467
54,84970;18,62289;0,10529;5,87924
55,15695;18,68264;0,01692;6,24158
54,62487;17,94473;10,65749;6,35730
67,81655;13,49920;8,78116;6,29624
51,33834;14,11926;0,04878;8,79320
47,80149;11,02468;0,05314;10,85165
54,82513;11,20330;0,28754;5,72096
57,41709;13,12625;11,58402;7,06892
52,63000;12,01022;0,11525;5,19497
71,30516;11,44619;0,61788;5,92833
71,14571;10,92861;7,87600;7,31488
68,31142;7,52606;4,92522;6,10117
67,83325;8,28933;2,94430;8,57667
53,96965;12,97430;0,10067;5,59758
57,80889;17,99908;0,42412;7,97912
57,50970;17,35357;33,93600;8,60900
63,51276;14,05831;0,65346;6,07387
64,81596;14,61669;0,29180;6,01687
57,56931;12,39929;19,89843;5,49880
74,09666;11,40038;0,45171;5,13397
63,57687;11,88998;2,00312;8,24987
64,82397;11,64068;7,04763;6,84390
61,35132;11,05834;0,27751;4,61113
55,74605;12,72408;0,05975;5,41797
64,57990;16,89211;0,02305;6,24090
52,15536;16,94369;1,03857;6,27778
70,54119;12,38903;2,37555;7,60194
61,68526;9,91189;0,01034;10,01871
54,98608;10,85266;0,00579;8,07410
64,18154;11,99871;0,01264;5,98289
58,52798;11,27947;0,00308;7,83720
49,70757;8,37106;0,00105;7,74115
59,04452;10,74914;0,00372;5,08457
63,86331;11,33312;1,85429;9,91823
70,66888;5,02911;9,65834;8,46948
60,65722;8,68771;0,11017;6,15673
75,71233;8,47024;7,54662;12,38151
57,31586;10,78832;23,13936;22,05052
64,68705;9,23968;14,80018;10,00771
86,01386;5,27337;8,89413;6,48862
65,92499;4,98800;4,35494;6,71446
63,04770;6,75570;1,72651;4,57269
65,84953;6,39141;13,83878;9,59112
75,02984;2,90566;9,12843;10,75663
57,16666;4,80398;0,18251;8,01558
57,36163;3,59283;0,02021;6,13040
71,19319;3,42211;0,02891;5,87091
61,30590;8,31103;0,50029;4,39666
56,61790;9,48699;0,27708;6,15905
62,43979;10,88247;0,11859;9,43251
56,06962;9,85519;0,88132;11,34208
60,71601;11,74401;0,69083;7,44646
67,25051;11,70767;0,01890;7,02763
62,09674;12,11221;0,00750;6,48043
62,53310;11,47924;0,01305;5,58537
58,95956;10,15997;0,04820;6,18625
56,44440;9,21456;2,34589;5,78455
56,84788;9,17416;7,11541;4,46037
63,78364;7,04846;0,06471;5,24136
60,42498;3,48690;0,08991;12,18957
65,53232;0,08145;0,00225;15,00096
59,76157;2,52419;0,64570;7,24232
63,49938;3,62887;0,74881;5,83733
55,04609;5,42172;0,04627;7,27566
54,25511;3,56683;0,01749;5,20721
63,28928;4,20004;0,00165;5,56435
55,34036;5,39013;0,00062;4,48720
57,89340;5,95388;0,00845;3,96344
67,25544;3,00533;0,01043;6,42601
52,35730;7,30459;0,00160;3,98139
61,09695;7,47460;0,00542;3,81894
59,65469;7,92703;0,00081;4,32009
58,90475;8,53961;0,00484;5,55415
64,75556;4,07467;0,19558;7,04932
48,69359;1,92986;0,00251;7,42919
66,77899;4,21932;0,02680;4,60414
68,87619;3,24169;0,00217;6,73139
62,20147;1,06445;0,00149;7,43989
56,46471;3,07537;1,55815;4,68813
55,52306;3,11364;1,34209;3,97792
56,41761;2,88836;2,51787;5,19278
52,36713;5,32095;0,00114;5,72025
50,75969;4,56490;0,00069;6,22807
61,00515;5,24713;0,00064;5,36789
58,52909;4,64465;0,00277;5,73482
65,05022;5,29730;0,02346;4,72078
51,88662;6,13018;0,05113;5,52238
62,99599;7,58862;0,02642;5,48522
62,28252;3,64312;3,28887;7,55997
65,09927;-2,49946;0,83701;13,50575
62,73359;-1,43778;0,00770;14,18588
54,55249;-0,08149;0,01691;8,32715
60,01134;2,65051;0,11409;5,22647
49,88144;3,67568;0,06493;4,34412
60,28089;4,40170;0,49606;7,59678
72,32529;-1,19160;8,33024;7,62548
64,07451;3,17343;3,36806;5,83740
65,47519;-1,20652;9,16199;14,13017
77,89211;-6,80860;1,40834;21,25891
81,55902;-9,51917;0,01468;12,24560
74,65432;-7,33668;0,26480;7,66315
68,40169;-3,27427;0,13327;9,00364
80,65012;-7,48206;0,14417;8,00006
82,42776;-6,33021;1,57516;5,94125
80,43136;1,15231;1,63441;9,09454
74,19253;3,77886;9,18388;17,59360
61,17005;-0,08118;1,01749;5,97049
62,03368;-1,73978;0,73508;6,46350
71,39977;-3,47770;13,98684;11,07731
82,22382;-5,42673;7,83076;14,08997
58,77715;0,43774;5,04941;14,51980
76,71054;-2,34598;1,36815;10,53537
79,43130;1,03295;0,00160;5,79167
71,17741;1,09808;0,00128;4,28822
64,58635;1,49706;0,00689;5,01815
73,57431;1,62765;0,00041;4,16150
65,69382;1,72836;0,01888;6,13965
65,52592;0,51196;0,73993;7,28201
68,31068;-0,38230;0,28902;6,66328
76,21092;-0,29151;4,76147;4,50862
65,32119;3,02502;0,00891;3,60835
57,00761;3,89947;0,09382;3,25873
61,10388;3,33737;0,01351;3,96984
67,27365;3,74102;3,69338;7,64776
70,03290;2,83428;7,46767;9,36872
64,81906;7,87832;3,84799;10,64550
58,94849;6,74798;8,84428;12,24514
67,71963;6,28390;12,96975;11,85727
47,49551;7,56674;2,31891;9,57685
55,79789;7,53222;41,05317;10,24623
53,37849;3,16134;6,90612;8,54220
65,94763;2,95583;0,15418;6,62761
57,21761;2,08273;0,23189;8,08633
65,04416;4,49923;0,25282;6,22482
63,97124;4,94500;0,09020;4,84209
62,83887;3,98846;0,03408;4,47054
60,40836;4,39654;0,08413;5,83598
32,26177;6,39538;0,05468;5,29512
46,94336;9,34585;0,01632;4,47310
43,70292;10,11309;0,03856;4,73468
45,17923;8,73336;0,58654;5,53288
66,12444;1,86392;17,85828;6,33531
76,53485;3,39620;0,04276;5,41372
58,15954;3,96111;0,27972;5,62612
55,05242;11,04159;6,14735;7,10869
48,88316;11,47317;2,31105;7,11521
58,55392;11,37957;0,80806;10,37412
51,89624;10,29119;40,88501;13,86485
61,16739;5,36804;6,88715;8,60445
72,94124;8,23992;0,02550;5,37906
62,67973;10,53933;1,11312;7,06392
57,83279;11,44323;1,49493;13,05687
70,62096;5,02816;11,53653;12,22657
46,84740;10,42486;0,24300;6,58155
53,22972;10,15432;0,03608;6,37651
48,36911;12,84976;0,64160;14,02158
46,72137;7,81286;20,57236;12,80640
64,45805;5,80764;9,15535;10,23728
44,50000;9,91250;14,81901;10,65305
59,47651;7,12008;2,01017;14,09378
50,95664;11,50933;0,89299;5,97523
57,50863;5,45190;2,17922;13,16132
50,02968;7,35668;0,09457;13,35271
61,65309;5,20669;0,09247;8,18238
56,37785;7,39031;0,36099;7,47462
36,49969;9,70715;0,21126;8,12692
43,17691;9,67251;0,27045;7,48662
40,70121;10,66574;0,05418;7,73550
37,77029;13,46844;0,06071;6,20719
34,88388;14,06417;2,40466;11,19841
48,27051;12,36462;1,47602;6,14615
44,97334;15,47082;0,25100;5,64205
40,58305;16,82815;0,12085;5,12900
41,86867;16,66314;0,04582;6,97192
40,40782;16,62866;0,15830;6,07545
35,25871;16,71392;0,18797;5,15033
51,54539;14,05462;0,07076;5,37186
63,42750;8,29132;1,65790;7,97009
40,82431;8,36715;0,02606;9,25527
41,39484;13,23086;0,00886;5,59725
35,46656;15,25054;0,00348;6,21760
45,82175;14,78433;0,13673;8,84772
40,66036;15,99236;0,03403;5,64808
37,61366;17,49154;0,02699;7,33181
37,34503;16,39077;0,05110;7,72528
37,21210;15,94848;0,20303;6,68358
51,37611;11,90902;4,33440;6,12265
58,91387;9,57971;3,98641;5,95295
51,03128;10,46737;1,19085;8,89764
49,98639;9,33438;0,43892;8,40242
39,77608;12,43984;0,02887;8,34656
49,08639;14,50259;0,03062;5,39371
50,13678;16,16799;0,17302;4,49485
52,56652;15,34710;4,18218;7,91821
45,53468;14,47875;0,06039;6,53379
44,35232;15,81082;0,49816;6,16742
54,60868;15,24929;0,87751;6,08457
52,15559;15,73873;3,57772;5,69155
61,11971;13,28967;12,43712;6,62240
47,72789;11,19308;0,72642;7,29393
55,92112;10,73699;14,58989;9,05418
61,32987;6,90792;1,49182;12,52608
57,98729;5,28604;0,91815;14,17679
51,43303;5,72823;0,28328;9,96691
54,16845;10,42086;0,36809;6,10304
60,71388;9,23983;0,43260;6,06845
48,07334;12,20599;0,10896;5,94597
57,86062;13,62402;0,08485;12,61183
45,09195;15,69052;0,40694;13,80090
48,29355;17,01312;5,22570;14,38985
51,16941;15,44796;11,17473;17,57659
67,20829;11,40682;17,28562;7,61624
56,29805;13,36880;0,05155;8,17861
55,05408;15,90158;0,01098;6,49740
45,11062;16,63082;0,07461;5,65700
45,49327;15,79800;2,25922;5,45406
46,96807;16,26980;0,43275;5,19942
61,38792;12,28884;14,27701;7,69730
54,84176;15,88546;7,01635;6,62875
71,50463;13,07116;12,48804;6,09803
55,22437;14,78964;2,48428;7,90532
57,24373;11,67144;2,72351;9,00505
58,99706;12,43826;0,05397;6,16804
46,78725;18,66796;3,56643;11,11922
46,91479;20,07803;4,78573;10,50458
56,31459;17,50329;17,87377;9,11776
49,85418;19,22476;1,92856;5,73912
51,39224;17,71813;15,20837;6,23945
52,53909;18,34902;1,49426;8,98729
54,55566;16,34091;0,31130;10,12734
45,22008;18,94204;0,00093;6,72784
38,01175;20,50225;0,00080;5,03939
57,01595;17,96847;18,27540;6,39272
56,05886;17,62164;3,35214;10,40438
55,37424;18,73315;0,19597;6,80923
47,57844;19,75756;25,53405;4,59778
50,79367;17,69055;14,30397;7,17890
56,52032;14,13210;11,46480;9,68636
49,10568;17,35928;0,07546;9,93763
49,19697;17,14590;0,07594;9,89520
39,22577;19,43591;0,00155;8,63601
41,41779;20,83334;0,00144;5,60120
41,16048;22,78457;0,00209;4,73361
49,99038;23,25762;1,82863;6,30983
46,55233;23,58712;9,10247;5,11032
49,83228;21,96276;14,75128;3,45615
47,54593;22,51653;3,63707;4,04939
44,03659;22,91238;2,42256;5,36997
57,21842;22,03884;3,25781;4,79063
49,65605;22,36938;0,55966;7,50429
53,51160;19,61224;2,28602;7,06729
46,22963;19,38626;0,02685;8,69333
42,32581;21,75424;0,01208;5,95171
49,62449;20,91455;0,44292;6,17989
41,84771;19,16363;0,00311;9,59029
39,99257;24,22640;0,00311;4,73675
46,18961;25,11932;0,10087;5,29362
52,47816;23,74114;3,87910;5,44484
40,57735;23,88037;0,60364;5,71168
44,66908;23,77987;21,41290;5,53628
54,59959;18,12518;2,58597;9,89371
54,57118;16,66531;0,47545;11,27901
44,73030;21,89843;0,01048;8,59543
42,80799;23,67953;0,00049;5,17203
40,46555;25,39523;0,40528;5,34025
38,65960;26,40707;1,14312;4,30927
45,31261;27,29257;8,74802;8,46244
45,77568;27,04318;4,30583;5,50863
43,01894;27,81072;5,07846;6,11532
48,82091;24,26446;1,74295;5,44160
44,66985;24,75372;5,66414;6,17428
46,88607;26,17004;0,46203;10,69038
38,99361;23,83328;1,62871;17,69432
43,41468;25,89260;1,39533;10,62396
43,62725;24,05743;2,55551;6,44176
53,66270;21,20892;24,80814;7,91090
50,88087;20,07827;0,75797;11,88543
38,84787;21,97836;0,00367;8,01407
37,63593;25,06304;0,00588;6,05874
42,49878;25,87948;0,04844;4,93392
39,36943;27,26586;6,36977;6,17288
42,89916;26,35180;0,51909;4,82020
43,85439;26,82382;1,77137;4,79864
38,60685;29,08416;0,08713;8,27110
37,45157;28,11465;5,13979;10,11910
40,81433;27,50930;0,29481;7,68058
50,40169;23,27145;0,01620;9,96223
35,58649;24,12365;0,00966;7,94940
37,63666;21,75973;0,42301;10,01830
48,79976;18,37606;0,08952;13,44090
36,23187;22,93997;0,00168;11,52447
39,35501;24,69659;0,00100;6,25422
39,18383;26,11752;0,86510;5,44941
40,47059;26,35052;0,23668;6,00973
40,10638;27,98110;1,27151;5,98099
39,67061;26,59487;1,19820;7,88729
38,25477;27,29189;0,06052;7,12715
43,87544;24,54464;6,65607;8,07992
56,92622;19,32949;19,64979;6,70611
43,69136;20,92092;7,90877;5,03327
49,41848;19,28262;0,21083;7,84771
42,10801;24,39895;0,00998;5,66989
46,87331;25,08486;0,00038;4,63225
42,81002;26,71267;7,25156;6,05571
45,50850;27,31591;0,38661;5,84353
43,02149;28,71093;0,00040;5,83741
33,65966;29,96969;0,00076;5,90084
40,29396;29,08425;0,08011;5,47658
34,35514;30,58666;0,00015;6,61767
41,90462;28,86224;0,12093;5,60622
43,69367;30,02172;2,70277;6,96402
55,66043;22,00787;0,16843;7,30647
45,75234;27,16506;0,00000;6,61752
33,36826;29,32427;0,84559;7,38226
29,81561;30,91662;0,18092;7,86220
36,66969;28,73538;0,02086;9,86946
50,92856;21,88067;13,88577;8,97952
47,72858;22,01589;0,36489;11,37039
44,51828;21,78649;0,00000;8,09873
46,84429;24,37408;0,00057;6,24472
39,68766;25,91641;0,27868;6,50458
44,08355;25,21865;0,50626;6,86707
36,42808;26,37243;0,00268;6,04756
33,70275;27,54647;0,17385;7,04177
51,72041;21,35000;3,90967;7,58044
43,10612;19,76516;0,00388;10,18303
38,13520;20,29287;0,00103;7,88926
38,53043;21,19726;0,00382;5,64115
35,81809;25,27178;0,00105;5,74091
31,79649;26,79983;0,00837;5,72132
28,31265;28,48907;0,00710;5,77475
31,58538;28,38308;0,16443;5,62540
45,86623;23,93914;6,32621;7,79759
46,19299;21,47882;0,43613;8,40026
35,28832;23,87127;0,00024;6,22951
38,86452;26,54879;0,00227;6,63408
44,85244;23,08779;1,79876;7,10722
49,17831;21,86379;35,39426;8,24802
57,44319;16,43847;6,61227;8,63006
44,34758;17,35769;0,16084;6,12152
41,50937;18,37966;0,04229;5,96626
45,29208;20,94012;0,01873;6,47293
52,25758;19,70803;1,41434;6,39788
58,18025;19,38461;4,42138;6,11320
58,55526;18,97683;2,21158;7,65647
45,09227;22,79351;23,58393;11,53563
42,48244;24,80056;17,68652;10,53632
59,05360;17,84368;3,85858;6,73096
47,03946;18,98275;0,46880;6,00713
46,86520;22,96926;0,00531;9,10486
57,30779;20,08407;0,03494;7,15667
48,70966;22,57583;2,83384;10,04926
51,49569;17,01943;29,35659;12,06399
49,71045;18,18606;0,06926;5,49881
63,73986;15,81399;11,02969;9,11168
62,06451;12,76730;8,74124;8,51311
56,78282;12,42352;0,46942;10,49948
54,06748;14,84304;0,03559;8,10076
52,74657;16,86892;0,02341;5,84884
51,75703;16,14846;1,88946;5,01450
65,74889;12,01696;2,10718;6,48392
53,64221;15,41354;0,22702;6,20790
61,75571;15,87579;0,07002;7,65138
60,02328;14,75323;0,56267;7,42636
53,92743;15,62679;0,03473;8,43612
51,19748;15,30633;0,00541;7,03698
52,93586;14,97335;0,00065;4,80986
62,23384;15,55273;3,69961;4,49379
59,12330;16,51312;5,46100;7,67889
64,75652;15,12719;0,10616;5,48372
46,39763;18,20623;0,04665;9,68592
63,34544;14,08706;9,66017;9,32730
62,05926;10,00109;2,96571;12,49958
57,04069;13,28198;0,32418;6,46864
55,75372;13,53387;0,14912;4,89127
57,39539;14,41268;0,20384;4,91632
52,28352;15,60989;0,02227;4,16180
45,42677;17,47451;0,01083;5,72297
47,48982;17,75347;0,00196;4,81323
45,64636;17,76815;0,00128;5,67088
45,39616;19,07888;0,00056;4,97738
49,14003;19,49639;0,00043;4,80467
41,60773;18,88656;0,00308;4,34107
46,28337;17,75994;0,04463;5,71767
40,88497;17,61730;0,00035;5,58206
49,68105;16,48440;0,00061;5,53411
50,94145;16,38824;0,01819;5,93225
62,31444;15,87713;25,22793;7,01990
74,12897;5,83404;8,10590;15,14617
46,48064;11,42602;3,21970;20,36761
71,16302;11,00064;0,01714;8,08907
57,67439;15,13305;0,06700;5,14090
54,43320;13,53518;0,84789;8,60887
55,13435;7,96533;0,13093;11,41555
60,23979;12,19503;2,09364;11,21524
50,36828;8,22714;0,00357;8,36443
62,05827;7,53948;0,01013;6,64019
58,56245;10,23907;0,00687;5,18852
46,95363;13,69445;0,31765;6,51775
77,09676;7,44817;0,57538;5,76103
56,07251;10,51476;0,01229;5,52231
48,89004;13,25341;0,15191;7,41987
74,70000;7,90423;8,05476;10,62064
65,55980;9,95642;18,45610;9,09347
67,15723;7,94250;7,19956;5,77323
70,59001;8,65832;0,02580;4,00743
70,23029;7,83108;0,60199;4,36932
60,23401;8,95358;0,23987;4,79521
61,59058;8,18267;0,86070;9,86302
70,21425;4,05737;13,14356;12,00627
68,08685;5,66717;5,42582;11,05292
83,54257;3,82610;8,32117;8,78124
69,17804;5,65984;2,70515;6,66664
61,43534;5,65545;0,19154;6,93904
69,16491;5,02307;0,10844;6,31050
64,70995;3,47460;2,91270;5,48313
52,74153;3,33364;0,14236;7,56373
59,99200;6,01605;0,56876;7,41846
61,68990;8,99688;0,34470;7,04687
66,18785;9,01458;0,01384;6,53325
66,87061;8,00210;0,02303;5,91236
63,04815;9,38775;0,91314;8,27995
66,24180;1,05981;12,63353;12,43007
67,34527;3,24850;0,04001;10,74493
53,51548;2,31738;0,65213;5,99432
52,73013;3,85287;9,01289;11,51791
65,69778;4,63537;14,25984;8,87848
67,63148;0,72430;2,25921;5,76925
62,79952;1,82266;6,91411;8,20824
70,32239;0,44744;8,31501;7,87615
67,21671;2,46700;2,00341;5,51169
61,72968;0,59106;0,00631;7,54064
51,09774;6,64062;0,04008;5,36861
58,87609;5,61498;0,00639;6,20899
61,47201;6,19653;4,41562;14,06336
53,00016;-2,27183;9,02156;13,94379
64,13152;0,48022;18,77216;10,95647
86,61459;8,51510;201,41907;25,02995
60,91609;7,49001;149,53043;21,47125
56,26023;3,94479;4,11172;7,77643
52,97265;5,80517;6,64730;11,82090
45,97371;6,63958;12,18200;16,47232
58,65671;2,66479;7,74607;9,36236
65,65815;-1,33890;1,31636;9,35259
72,51949;-1,56733;0,02737;8,78245
59,83110;-0,15632;0,12735;7,04867
56,69627;-0,32023;0,27906;6,01833
63,51694;-1,11759;0,05429;6,85841
51,23022;4,41033;0,93827;8,87792
61,68491;2,52081;0,04015;9,34431
58,34276;8,21191;0,08914;6,84161
54,89072;7,50720;0,01783;6,14314
58,73355;5,54324;1,53383;8,78407
54,87521;5,73455;1,83939;16,58085
67,81760;4,30721;7,80417;15,65723
72,71471;1,47094;2,05964;8,08524
62,43062;2,24246;0,10338;5,27387
73,60415;6,70489;0,52371;6,45336
71,66233;4,95864;5,47447;9,13129
67,39577;3,65624;5,08759;7,86956
55,09000;5,49630;10,33084;8,55170
49,20740;5,06692;0,81455;7,23637
59,58074;9,27554;1,95427;7,74191
61,50048;7,52142;0,12197;8,17568
49,04103;8,35354;0,41437;7,91920
60,39342;8,35354;0,90954;7,25798
66,00632;7,78671;1,76145;8,56688
58,59128;4,15838;14,35386;7,53740
67,32841;1,17138;1,04344;5,49915
68,10199;3,47384;0,02242;7,98902
67,03990;2,42663;0,02427;9,51540
69,40922;2,09457;0,06187;6,78225
62,48682;1,17864;0,05244;4,44886
64,93635;5,62518;0,38003;12,90016
68,67179;3,39187;29,06770;12,41656
50,75564;2,50463;0,29798;9,01393
62,61420;3,51916;6,44126;11,45998
59,76307;2,25369;2,62385;6,32314
52,30732;3,60754;12,01565;11,07378
71,62466;-0,02292;0,08895;8,03937
74,99702;0,49398;0,35444;6,95828
67,12885;4,09753;0,05007;6,05273
58,86414;7,33480;0,05683;5,69176
49,70667;8,46881;0,08661;5,39895
55,08639;8,15826;0,08092;4,36651
60,24066;6,77218;0,08300;3,63750
59,85392;9,55654;0,16486;5,01893
66,75667;7,40774;0,08855;6,00175
60,78180;7,02154;0,05944;6,26802
57,04374;6,88439;1,37903;16,44360
66,48338;5,27401;11,75160;14,05967
71,36851;2,09783;33,75843;13,29428
67,60622;2,29827;0,36045;4,68598
53,17780;2,71600;0,78202;4,08922
69,25799;4,44390;3,15658;5,71340
75,19804;4,64294;32,42760;5,71340
70,25067;1,62197;4,15124;6,98276
75,63229;3,61056;0,02157;6,98276
64,19409;1,93884;0,73799;10,63621
77,80782;0,15673;0,21331;7,20899
64,64258;-0,49747;4,57299;5,55726
62,75000;3,30493;23,96464;6,92360
54,95071;0,50643;0,43272;7,17046
69,64008;2,09875;0,00886;7,19435
57,13561;6,52355;0,25765;4,61447
64,78589;7,18466;5,23333;5,31424
81,48048;-0,38666;18,02468;7,37317
72,55762;0,03182;10,36688;8,40513
72,69808;1,70559;19,75710;5,35435
59,09844;0,85436;26,78964;9,78091
61,67484;1,97378;16,17284;9,19076
56,47285;3,76095;6,36857;8,00050
72,26136;6,24175;0,02081;9,81585
65,28844;-3,31650;21,19860;12,99861
66,33823;-4,66221;21,57551;14,41278
84,18523;-6,64289;0,75111;7,62223
68,54538;-5,55906;0,00169;7,10395
67,28844;1,41448;18,04447;7,01214
72,20254;4,09332;5,53429;7,22742
74,94361;1,97378;14,73616;6,23723
76,98579;3,34261;3,42311;5,60318
56,38353;5,62728;16,78493;5,77791
67,36442;5,45373;29,85633;7,80008
63,22578;6,74697;12,10927;9,38444
73,09544;3,70309;4,11469;8,34378
51,05164;7,91009;0,19306;8,04109
50,75559;12,27731;5,36231;8,69381
57,85645;12,26422;6,29898;10,53870
