Mjeseci;RelVlaznost;TempZraka;Padavine24;BrzinaVjetraKMh
3;71,2232742;5,98732901;0,294723332;17,49241
3;60,3363113;5,76320791;3,67187715;15,19859
3;61,4174385;8,14455605;4,45962334;16,64416
3;70,1059723;2,07418203;2,39710402;25,13381
3;74,476944;4,88335562;1,38708198;16,54411
3;65,7044601;4,22872305;0,038657211;12,10560
3;50,7877808;7,06020498;0,536247671;14,85972
3;58,4274292;9,76439857;0,664789736;16,43191
3;51,7534599;8,89626503;0,845675707;16,20204
3;58,6443138;6,88756704;0,180904269;13,52959
3;51,7111244;5,02059317;0,166033328;17,59853
3;41,106781;7,93868399;0,050237961;14,41527
3;37,328373;9,90944862;0,299921066;18,73955
3;38,7742157;9,1007328;5,95476437;16,62781
3;56,9687576;9,08111;0,378971517;16,68508
3;60,951664;11,1285648;0,138613462;14,87890
3;78,5;10,7250004;12,3746347;27,20207
3;53,5726662;12,760004;1,62654054;19,03329
3;69,0831833;11,5618229;1,05191636;22,64840
3;56,5410995;8,36611366;1,38829947;33,92726
3;52,6450272;9,09969521;0,27447632;16,41879
3;50,6980133;11,2847538;12,4403563;23,23083
3;49,7386627;12,4554691;3,2427938;23,76815
4;70,1203003;9,24358559;4,05095768;19,15892
4;35,7602997;8,41521645;0,60938561;20,89943
4;49,654171;6,63692617;0,047722239;21,25444
4;50,3671608;6,77385855;3,56558061;13,88937
4;64,0062408;7,53142691;11,033968;26,51869
4;53,364666;6,33480215;1,14158273;29,47404
4;60,1085892;7,30965567;1,22842216;31,50933
4;65,0962448;6,46706533;0,064794302;23,99873
4;51,9655457;10,6404362;0,036292575;19,36329
4;34,1835899;14,3486271;0,047796015;12,80965
4;38,948597;15,2701664;0,271275192;16,89272
4;45,3125801;15,7807865;0,60464406;14,92906
4;43,145153;15,7763615;0,209633797;11,18698
4;35,0211563;14,3914127;1,78818274;15,84461
4;39,6976776;16,9205265;0,40110442;12,93377
4;39,0696144;17,9201298;0,243497863;20,85143
4;56,0867004;14,2202091;2,62042236;23,73650
4;66,3372955;10,9213505;3,96647167;19,28467
4;48,0323181;8,47252846;0,048710357;17,64332
4;37,0994606;12,1779118;0,049530115;17,57267
4;37,9593506;13,3013248;0,144653901;22,12656
4;36,5959816;14,9524784;0,071141854;19,23402
4;32,319706;16,0832157;0,287505716;16,55845
4;61,3825493;13,1825809;4,8582139;17,01005
4;55,2419548;14,9899845;0,039543089;12,42356
4;44,6878853;17,2195377;0,150108367;15,36342
4;51,2057266;16,6147404;1,53783858;22,12177
4;54,0166321;14,1254215;6,00892973;19,41582
4;50,5859718;13,3725224;0,155838475;20,12940
4;48,3460159;15,5464725;1,28573692;11,60207
5;45,2519836;16,0259037;3,4715271;21,73885
5;65,239212;15,558466;7,58390474;17,23382
5;55,5506363;16,6771793;0,196746379;12,22056
5;55,471386;20,3740788;0,268158793;12,74814
5;37,9506035;22,6691227;0,125664815;16,32478
5;37,4165459;23,9214725;1,90863609;16,91608
5;51,9826584;18,9832096;0,323917031;17,52381
5;44,7127686;19,0508366;0,035812926;15,39473
5;43,2792816;19,5580692;1,78594887;15,39233
5;47,2711487;16,6388187;1,77153754;22,54002
5;41,6018257;15,7317448;0,003024761;22,54961
5;45,5365486;17,9781742;0,052272648;12,35550
5;41,4970703;22,0998783;0,104087524;14,49864
5;47,8082275;19,4917545;9,19500446;18,37867
5;46,1492157;19,925806;5,09635735;19,22388
5;52,7999573;18,7221928;1,59377944;14,46555
5;49,4079819;19,3257084;0,093856305;16,56527
5;48,2227211;21,2710819;1,98326135;15,46142
5;42,8679047;21,897028;15,7023077;10,58540
5;42,7605171;22,485651;2,74582052;15,02398
5;69,2111206;15,8353825;6,08765173;16,84884
5;64,978653;16,5706425;18,8981056;17,92945
5;52,5738678;15,2156925;2,92105699;13,10999
5;60,5885925;13,239893;8,41167831;12,81602
5;60,0863342;12,1012821;15,3155184;14,79692
5;65,0686646;14,0665836;1,56746292;16,53367
5;51,865097;14,6997013;0,255700618;25,50800
5;52,9558029;13,7901554;0,019420197;17,55282
5;39,6731529;18,0705509;0,004499511;12,17837
5;37,2276154;20,2037601;0,067733869;10,75754
5;46,4840355;20,1690617;0,671310127;10,05266
6;41,3969193;21,9438725;3,16529346;8,06190
6;42,7938805;22,4306889;0,287448704;9,72372
6;39,8356667;23,9078922;0,027577568;11,04599
6;44,3784332;23,2519779;0,289843321;14,70976
6;50,0376778;23,0651188;0,406954795;17,47438
6;47,8990479;22,9412785;0,640913963;13,83202
6;42,2492332;23,155756;0,00449932;16,78154
6;42,1795769;22,2025394;2,07367015;13,94506
6;45,218174;22,0837345;1,73282874;11,64504
6;52,3574524;21,9269962;5,4884572;13,04718
6;47,8474922;22,8426456;3,2817626;11,39921
6;42,534462;24,6920719;1,13044882;11,94310
6;45,0419502;23,373621;1,39785576;15,26606
6;42,1937485;24,1216068;5,5369668;18,97202
6;44,7562141;22,9078312;1,09037423;16,06412
6;54,8217316;21,0071659;1,68505204;12,89615
6;54,6569748;18,0820866;13,8792658;18,30676
6;56,184185;18,6560307;0,290063143;19,03823
6;48,0075111;20,2446232;6,26449251;12,66099
6;54,6320992;16,4253788;2,75390387;15,01730
6;49,3042336;16,2721195;0,099376693;16,50509
6;42,561573;18,4941044;0,02153066;11,34697
6;41,9244919;22,2449284;2,17831969;18,33219
6;63,2094574;17,8569279;10,8491898;15,42620
6;43,9842796;17,8937931;0,084276907;16,22668
6;44,5168953;19,5738163;0,259099424;21,07118
6;44,2219086;21,1160221;1,48062027;15,65290
6;59,2782059;18,9134769;3,71762919;16,93247
6;51,8309364;20,4566898;0,570940018;15,41694
6;43,7932281;20,7871037;0,01940673;15,95280
7;42,3996277;22,4690495;0,02486169;12,90142
7;42,8050957;24,8277531;0,001138473;10,38486
7;44,3858528;24,1655827;0,002720262;16,27420
7;41,4786873;24,4047184;0,000128752;11,43379
7;41,8923073;26,062067;0,000498498;9,33239
7;40,5635033;27,7874699;0,000577841;10,19785
7;37,183136;29,3638554;0,023382641;10,39764
7;38,9694366;28,6349125;0,766670406;15,16509
7;53,617012;22,4276981;0,229880109;17,48811
7;41,4562263;22,1406803;0,302965343;19,69677
7;35,0604477;25,14007;0,003608253;10,68916
7;35,270977;26,0556278;0,014946035;11,29243
7;48,2265396;24,0219669;2,34410381;13,41945
7;44,7102585;24,7129459;0,052936088;13,27798
7;45,9886017;25,6561527;0,002085976;11,18399
7;41,1422424;28,4654789;0,243547291;10,05310
7;42,0302429;28,2088871;0,609212697;10,29261
7;39,6299286;28,9206486;1,63610506;10,11226
7;37,0949287;29,5450993;0,00619508;11,47237
7;42,7498512;28,637476;0,023840463;13,94242
7;37,7873764;29,4477787;0,001757926;14,42577
7;37,8433685;29,0563908;1,12906098;12,19107
7;39,5092163;28,8747807;16,96488;11,53436
7;42,8609619;26,2480106;2,49353862;11,82345
7;40,3950768;27,9893131;4,18620586;11,73915
7;53,9029579;22,9952335;1,27607715;12,68548
7;50,6294365;24,6321049;0,208536595;13,07099
7;44,4709473;25,4701481;0,005145446;10,72581
7;51,9626274;25,5608768;0,006918093;11,44863
7;55,1107483;24,4657536;0,132982597;12,81627
7;59,4583321;22,2671452;17,0561543;14,68810
8;49,7173538;25,652216;0,129346818;12,45353
8;48,5012512;25,7389469;8,00389099;12,54749
8;53,5230408;24,9458561;10,0857172;11,21035
8;52,4294548;25,6386356;0,807355165;10,59234
8;45,7012672;26,1396732;0,395718962;13,61328
8;42,2075157;27,8822575;1,89805186;15,43949
8;43,4001808;28,1142521;1,6215117;15,43153
8;36,5986404;28,7514591;0,661390841;16,22782
8;37,2737083;25,9169559;0,169560581;15,23760
8;37,5312996;25,9540653;1,45007491;11,06114
8;39,7612648;25,5114079;1,72472477;9,79553
8;35,8887825;27,8246403;0,335251957;13,56853
8;34,1979637;27,9188175;0,110959455;12,98111
8;37,6943207;27,8512516;2,85409451;10,00222
8;40,0768127;26,4651432;9,96500301;11,48622
8;42,9667397;25,1047306;28,6517696;13,17803
8;60,4517441;20,2557316;2,02836061;16,62757
8;49,2887802;21,9642277;0,249014735;11,37921
8;47,7389603;22,455225;8,0627594;9,34974
8;51,1173325;19,9681339;0,545337915;12,30553
8;56,3907623;17,7117558;0,856009603;14,96807
8;55,6131744;19,1266422;2,00357485;13,37124
8;53,3890724;19,7270451;0,066060983;9,96527
8;46,3271255;23,8587894;0,145443484;11,96621
8;56,1902809;22,6021366;3,04240584;12,82847
8;58,5657692;23,3293705;0,334097385;13,36011
8;47,6247787;25,1822147;0,001400574;9,63590
8;46,5207939;25,5139103;0,000291033;10,62127
8;43,0402489;27,0593204;0,000180471;13,01289
8;41,2674255;27,8342838;0,00072467;11,49909
8;40,1614647;27,8272648;0,001268869;11,90164
9;41,6078568;26,3694401;0,000915097;12,22231
9;41,8282356;25,5872135;0,244266003;10,81244
9;45,1751099;24,226984;0,126744226;11,19892
9;51,3015213;23,8065434;3,41251755;12,50640
9;58,0325241;20,45611;17,8286552;18,05500
9;52,5060463;18,4153385;0,083087906;14,11011
9;47,791172;17,1589909;0,062013235;16,46533
9;50,5437622;15,8559513;0,007030786;17,20454
9;44,9221535;17,7192631;0,752999902;16,65632
9;70,6861115;12,725275;2,96898127;17,51231
9;51,2760048;17,1334476;0,102574416;8,93269
9;47,8378525;19,9531193;0,010636582;11,03311
9;48,8905182;21,4709415;0,085905209;11,83731
9;46,785141;23,5074406;0,559240162;21,80091
9;50,1737175;24,0762577;0,253977388;19,36594
9;51,5415421;25,1585941;0,164933681;21,71934
9;35,0136032;27,1669254;0,016642587;20,15567
9;33,7910767;28,4678898;0,116076946;13,61175
9;44,8818588;24,5101261;2,08150673;12,85826
9;58,4225693;16,9099979;23,0334721;19,47751
9;58,0862007;17,1633549;0,11904455;23,38330
9;56,4004784;19,6754093;0,010696811;13,01731
9;47,3355026;20,6809025;0,151681364;13,87907
9;57,3366776;17,2117252;22,7291985;15,12618
9;64,8942871;14,399683;2,81613493;11,03013
9;58,4475021;14,7297916;0,137133121;16,70656
9;58,4183311;14,0600529;3,44708204;19,98095
9;71,571579;12,9553471;1,31730938;23,28054
9;70,4733276;14,2151127;0,024526004;20,69361
9;59,9259415;14,6139469;0,172959819;20,25597
10;53,7460861;16,7031193;0,184177414;16,98329
10;53,4509048;17,6463566;0,244568571;14,37336
10;58,1947708;17,0664921;1,4648062;13,95950
10;57,5765953;17,0834599;1,96969485;15,07928
10;52,0330734;16,1846561;4,0623455;12,23080
10;62,1759186;16,8924503;5,83563662;8,47628
10;64,5013199;12,5532475;7,4146142;12,68744
10;71,6116486;12,437006;3,31789255;10,78062
10;62,7562561;13,4322147;0,405196816;10,12771
10;49,75;14,2250004;36,0696487;22,59451
10;83,3739777;10,012598;24,3531284;20,13311
10;64,4294739;12,7574711;0,017703056;11,51589
10;66,8626251;14,5320988;5,63598967;15,08422
10;66,9747314;13,0455265;51,9241524;28,14323
10;68,9520569;12,4826603;50,6474495;28,36541
10;64,4561615;13,3721561;7,03071594;14,21261
10;63,5048027;12,2893925;2,09952068;11,71160
10;58,3586197;13,9677067;1,14613056;10,95176
10;63,4137306;14,2656193;36,5462837;16,49380
10;56,6876564;8,71175575;0,003114123;17,35603
10;64,047348;9,62990761;0,175878957;19,60081
10;70,3913803;8,84041786;2,38266444;30,91816
10;64,3896637;10,2514286;0,132161304;27,03354
10;59,6312447;13,2357426;0,000432436;16,95347
10;44,640377;14,8684635;0,20151867;10,67668
10;56,4062881;14,6953983;0,197368354;12,14962
10;50,586937;14,1438236;0,00212678;11,40593
10;45,64291;13,7571354;0,353206843;12,54856
10;56,5549088;12,8065128;1,53703725;14,88146
10;55,625042;10,8879032;0,028052649;19,54562
10;58,605175;10,9262638;0,004076537;23,73355
11;62,1441193;9,34676552;0,00069932;19,85088
11;52,9969635;11,9668217;0,000273855;10,32468
11;42,1372185;14,4276676;0,000391292;9,68983
11;45,6716309;14,8839664;0,003875451;9,82908
11;54,8964767;12,9222965;0,003710855;9,62982
11;55,7653236;12,5154057;0,00227668;12,16437
11;51,6058388;12,7000065;0,0032942;13,67591
11;60,9555779;13,8200321;0,012208871;12,88462
11;44,5407982;16,865839;0,004369289;15,74655
11;50,080513;15,3151493;0,256569833;12,91741
11;53,057354;15,4732304;0,008161783;11,77156
11;56,6301613;13,625391;0,000613345;11,46739
11;50,6609154;13,5170536;0,002922971;11,13593
11;58,9679794;9,51568031;0,002358184;14,73366
11;48,9664078;10,5937443;0,221056536;15,95660
11;52,2482758;12,0901432;0,006113807;13,35779
11;45,0436745;12,327631;0,02892359;16,41454
11;51,8046951;12,8195744;0,051511075;16,15929
11;51,4535294;11,3669376;0,001864135;15,22877
11;50,1418228;11,3334904;1,01182055;27,58788
11;62,4169006;7,77983999;43,2936287;33,57727
11;78,7845612;2,55733633;2,99567771;20,21827
11;66,4811935;3,44753408;1,24521387;11,21819
11;69,0751724;1,21132815;3,94767761;13,71629
11;78,9541168;3,36629629;0,960122406;12,32008
11;71,287796;-1,85892332;1,829193;24,21304
11;58,2014046;2,55669546;3,70005393;28,88999
11;73,2537231;2,8067565;2,91871572;13,45404
11;58,5685234;5,19799185;0,33062607;16,85213
11;55,5682449;7,94359732;3,40091252;20,23764
12;59,6838264;6,09291983;0,973695576;17,34283
12;61,5095749;8,87627602;0,33281979;10,74957
12;57,0087967;9,41423988;0,32901454;8,94638
12;54,0408897;9,6920414;0,124610737;9,31591
12;53,8008995;9,15233803;0,158843577;8,97882
12;64,0997925;8,2769413;0,072286263;11,69028
12;60,2918816;7,81380606;0,105279692;10,59666
12;59,6394844;5,66655874;0,103694402;10,74312
12;69,1136551;5,46398306;0,059609611;9,38319
12;68,4553375;2,90480947;0,121993124;18,32336
12;60,8533936;5,36974478;0,074871749;12,63857
12;47,3666954;8,11992836;0,079871304;8,98571
12;57,7527428;6,90737295;0,228479907;13,71715
12;61,1038818;6,2230773;0,073393256;8,76658
12;68,9636078;3,70162344;0,061016522;7,93513
12;72,4082794;2,68599844;0,042218376;15,03155
12;57,7824402;5,09020376;0,013646722;12,37037
12;61,1543884;7,28713369;0,196675614;9,04223
12;66,0277481;7,72954702;0,087270662;11,13922
12;71,7793961;7,5329833;0,055525702;11,95311
12;61,4072075;8,76397133;0,028321389;16,33586
12;70,4683456;8,34508705;0,077133022;12,48285
12;68,0900726;10,4891605;0,094534904;13,15676
12;75,2374039;7,87197256;0,010920666;10,66275
12;69,4489136;8,27974892;0,036419734;13,07823
12;51,9358711;9,32412148;0,058036525;13,56139
12;54,9960518;9,49578285;0,010579208;9,85712
12;50,816143;8,48491859;0,026340075;8,03546
12;68,771698;5,26793814;0,021715192;12,47046
12;60,8210106;3,26928091;0,004187793;23,60604
12;57,4353561;0,66896975;0,000178089;15,39170
1;60,6281471;2,40599966;0,008084032;8,01308
1;68,135376;-1,69330442;2,20125079;13,66228
1;70,327713;3,48751211;7,34632254;21,18899
1;87;-5,9000001;2,71491098;14,92657
1;60,9237938;4,58617544;1,04364741;13,07274
1;63,132328;3,78682852;10,1605349;14,32334
1;64,8867645;1,88601077;0,996264219;20,63404
1;55,7146378;5,06719351;0,948334992;19,19470
1;67,4700775;6,66103506;7,90803194;27,47095
1;67,256073;4,81820059;4,39569807;26,40862
1;61,9109802;6,41927481;8,95290089;37,81844
1;65,2638168;4,47338247;7,90005445;27,15262
1;68,5933914;0,875787377;6,11455059;15,24031
1;56,0557251;1,12648928;2,35290742;17,70334
1;76,5175018;-2,19629526;12,3019848;19,51206
1;56,9293823;-3,10410166;4,0977416;29,38980
1;70,7502899;-5,01813364;2,34714961;32,43490
1;73,5598526;-6,27988291;0,019904038;25,94918
1;50,8095703;-5,65656137;0,075057395;11,22984
1;66,9347687;-2,06464243;0,028535862;10,38651
1;66,1236649;-1,63297117;0,004781466;13,41923
1;59,2133179;-3,19522715;0,004605272;15,50488
1;50,0052872;0,492517084;0,927788675;11,70413
1;58,5538025;1,89486086;0,15046525;17,00075
1;60,8835983;4,81563711;0,045332812;13,85390
1;68,929863;8,7489872;0,996350706;13,40066
1;60,8699493;10,0633488;0,21130684;16,20280
1;57,8821754;8,21306801;0,051602989;17,60115
1;67,6279449;7,69548941;0,087203234;13,86608
1;52,6008301;8,45730019;0,335012734;20,64367
1;77,0737686;10,1459904;2,45622182;24,83725
2;59,0928001;11,8986149;0,129475147;19,26684
2;41,3297844;15,639307;0,216117173;21,45532
2;58,805542;10,4437504;4,71287489;21,83009
2;67,8104553;-1,62647092;6,38662672;29,83714
2;69,8893967;-0,244116217;0,004147608;20,64284
2;68,4603348;4,44545889;0,014038987;15,15920
2;46,3918304;7,51131582;2,68875003;24,96998
2;57,1384125;8,5508976;1,51550782;29,20858
2;58,1562729;8,67040443;3,85893655;30,66429
2;65,8605576;6,21212149;11,9368553;36,99406
2;60,8226357;4,57537222;0,146415561;11,73265
2;63,983387;4,53130484;1,50716376;19,96255
2;62,8170776;5,60161734;14,2586222;27,81911
2;59,3872719;8,85247231;11,6068583;34,48417
2;76,3695679;8,23027992;40,4255524;26,10010
2;55,2388573;9,32048988;13,8536167;24,15740
2;50,3217468;11,2892704;0,268292248;27,27283
2;57,03422735;9,059869525;19,0026073;19,54744
2;63,7467079;6,83046865;0,492226869;15,01900
2;75,4623413;2,8329711;2,13088751;16,69904
2;52,1274261;9,10622597;0,471748084;19,25230
2;41,6333656;14,3814335;0,392181844;22,87473
2;63,2831459;9,57695961;3,23286104;22,34202
2;72,2662888;4,86083364;0,792387128;21,03855
2;57,3971786;6,59731436;6,73735952;17,57573
2;72,3911362;4,08196402;14,4727135;15,97979
2;62,1014938;6,45159292;0,740038276;16,73646
2;39,2362175;11,287775;5,62372971;26,72856
2;46,3557281;13,1838627;42,8780441;24,31099
3;68,9679718;5,06051016;9,56290245;16,34747
3;75,8976364;5,12957144;0,163134068;14,05759
3;71,6412354;3,82091665;9,31921577;19,53988
3;68,3457184;3,8565917;1,61433148;16,99702
3;45,6393547;10,2227421;1,58433509;29,20011
3;52,6828575;8,3328495;30,7037354;21,46252
3;65,0328751;5,81969595;6,6739893;14,24272
3;63,0040817;5,42958975;0,74716723;12,18134
3;61,7140808;5,51226187;0,464517415;17,47856
3;78,9841309;1,05538332;12,0628042;17,38931
3;75,3712158;3,39412832;2,22990918;13,17643
3;65,2354965;6,56395864;0,257245243;22,85980
3;60,3681984;6,84288931;1,98097444;31,81704
3;54,5506592;5,44069815;0,73800528;27,34816
3;51,4259338;4,9833312;0,364325136;11,92881
3;58,3904457;6,93630362;0,209920302;17,63802
3;44,307045;8,89119911;0,09593492;14,45852
3;41,6837463;10,055933;0,084877402;10,92287
3;47,1635094;9,73754311;0,170350224;15,92370
3;42,3058701;10,9367924;0,231376544;14,66085
3;64,925354;9,24294472;12,6504478;14,51954
3;68,5813522;11,6742496;15,0393028;18,50528
3;57,0984612;7,70461416;26,2974663;32,11300
3;57,5420876;3,55639029;0,654869139;26,23666
3;42,8297272;6,46898794;0,49389559;12,16800
3;70,8393097;4,74102163;1,94127405;10,96425
3;57,0198097;8,51293373;0,136379391;13,44561
3;61,7804565;8,84368324;1,53062665;18,35316
3;55,0664902;13,1576176;1,64966738;19,48450
3;52,9787292;13,4401188;0,367615938;20,83537
3;43,9306335;16,5516605;0,225395262;23,23195
4;32,3974609;16,9989567;0,346176058;22,03577
4;39,5095863;17,7304935;0,35660246;14,93430
4;38,979248;18,2097721;0,088666469;13,43670
4;35,617836;18,3061771;0,033699233;16,12709
4;33,6547203;19,059351;0,081472687;14,23860
4;36,6086769;18,4667606;0,069853291;12,52152
4;31,3199615;17,7611942;0,350967169;12,32283
4;59,5975761;13,1881046;16,0183144;14,11453
4;70,5406799;8,55486488;6,75905132;10,97132
4;64,7282944;11,3313847;0,559420168;14,98958
4;53,7230797;14,2566471;0,009429401;13,85442
4;42,494812;17,320673;0,040488526;17,59334
4;44,4134026;17,4687138;0,929549158;22,74842
4;51,9724541;14,0700321;8,71542358;21,00136
4;39,1026001;15,8853703;0,00677728;16,04040
4;38,7699051;18,1025028;0,023873696;26,55739
4;35,0735245;20,2015324;0,139834568;28,48885
4;32,4922905;18,4669437;2,77464652;19,95622
4;62,1835938;14,3375187;9,76523209;22,68720
4;44,0557976;11,8550358;0,002539414;25,05819
4;35,7012291;14,8832645;0,000961678;12,70865
4;37,3145332;16,0032291;0,017497398;16,40832
4;48,8578606;13,3681278;6,26245928;13,18225
4;71,1030502;7,51940298;4,64067841;18,85469
4;57,9133759;7,69060659;7,35516691;23,93421
4;45,1542587;8,62926674;0,058299907;16,38557
4;55,7727242;12,4222355;0,554369748;25,54217
4;63,1640358;11,3062382;3,69308853;13,44084
4;68,3892822;10,0745487;4,92845535;11,13734
4;64,5226746;10,9108829;0,015922962;11,50292
5;66,40872195;9,092874265;14,4085522;16,69847
5;68,2947693;7,27486563;5,39854002;22,15595
5;58,8114471;13,2232609;4,09584665;21,27356
5;56,3035965;11,4662418;4,99531651;23,30689
5;58,8967285;12,6199894;1,54061151;18,76954
5;51,4259758;14,9856205;0,939432979;12,64906
5;51,4706421;14,5443974;2,5807333;9,74051
5;54,1804237;14,8322392;2,52612329;8,89552
5;48,6100883;16,0806828;0,435751826;8,80550
5;61,2629051;15,2626286;5,78587627;11,82000
5;67,7598877;19,2951298;5,35283804;16,49231
5;73,4964447;11,5708866;17,927906;18,96406
5;60,7818489;13,8041325;4,40634012;23,13616
5;55,5572777;12,6185856;6,23712349;18,92770
5;62,2481003;12,0404301;10,0022449;15,71101
5;63,2151527;9,4203434;0,513389766;14,81071
5;47,1345329;12,4258671;0,112072229;11,66900
5;45,7169762;15,1111698;0,017982837;11,06647
5;51,4496193;14,6645756;9,82714367;14,93269
5;53,8797379;14,6094608;13,9718924;18,36838
5;51,2911186;17,2301884;0,065773532;22,87529
5;41,7706261;20,3315067;0,001504833;12,03272
5;37,9041786;21,0709171;6,56822586;22,48309
5;60,4370079;13,19137;4,73032427;17,26811
5;51,3427925;17,7093754;0,164399624;16,76265
5;49,686409;19,0714664;0,104676895;12,40435
5;41,8979378;22,2218266;0,02972889;9,46454
5;44,5090637;23,9613285;0,117491774;11,44398
5;44,6483917;22,7679691;0,280517846;18,89238
5;48,9609909;19,8174076;0,109794281;17,21901
5;44,8820457;19,461237;0,155551881;15,14699
6;42,7243385;21,1475773;11,4891558;13,30714
6;51,4930229;17,4350834;2,34882045;12,08219
6;44,9106903;18,5062504;3,73254609;10,06455
6;50,5434761;19,7605839;4,16530418;9,58976
6;45,0018425;20,7513676;13,3799925;9,72968
6;52,551548;19,1617985;6,66312265;11,21572
6;46,2474098;19,6105595;0,100659661;14,72245
6;39,444622;19,7109013;0,096827298;11,92301
6;46,5272865;20,9341679;9,61340904;9,09301
6;49,9025269;19,9571171;3,40774226;10,08103
6;49,1982803;20,7937565;2,879287;16,73442
6;48,1628532;20,2088871;36,9899216;12,83569
6;53,0679283;17,1022282;7,14428234;10,98884
6;48,8348465;19,5178776;5,82417107;11,45078
6;53,627552;19,6702824;0,931999803;21,36776
6;43,6876297;25,5484867;2,76189423;29,16338
6;39,5533829;25,4606571;0,730577528;26,12678
6;52,5535049;22,3019657;0,10413745;10,13471
6;50,7477989;18,7497196;24,5280075;13,89383
6;52,6119919;20,2987003;3,11804008;10,92364
6;46,8204498;23,0719242;0,371436745;11,03630
6;53,2384605;23,588892;0,08556404;16,60421
6;52,5096474;25,7106571;1,40467739;18,29965
6;47,8807259;26,0720463;5,84754276;14,79042
6;49,8220596;26,3850346;6,22072792;10,87597
6;53,672863;24,2900028;13,1784248;11,87028
6;51,6874542;23,1768742;12,463438;11,92261
6;48,9872093;20,4417057;0,030304266;18,93444
6;40,6718788;24,1508732;0,001191477;11,26107
6;38,9415321;24,4647465;0,372579128;9,09530
7;51,511158;24,3389225;1,50992858;8,70067
7;45,2192993;26,286005;1,16415381;8,71005
7;58,121994;22,9938297;0,23805885;15,23872
7;51,846508;23,4719181;0,017264981;17,09310
7;43,5321312;24,7133427;0,016731793;11,90833
7;52,967968;22,4751835;2,69661808;13,23908
7;40,4383812;23,4195499;0,040020626;16,40331
7;43,8212967;24,6785831;0,043163717;10,96611
7;46,5391769;26,0432987;0,199462742;12,07115
7;45,1734123;27,0890141;0,009046767;12,14853
7;43,2244797;26,8877506;0,178831086;9,91525
7;43,381115;27,7195377;1,03015137;10,49797
7;47,192482;27,7079411;2,91859555;13,22495
7;46,3124313;22,3620243;3,85284162;19,74031
7;57,3214493;18,6927433;29,5877247;30,98576
7;58,594265;17,5809879;11,9937716;27,15793
7;57,2471962;17,8453922;0,332252562;18,60208
7;49,4951668;22,3716373;0,043265902;18,04661
7;52,4587173;22,3055363;0,025612576;19,27517
7;49,4845428;22,8937016;0,058492541;13,42215
7;45,5587921;24,8491459;0,004304331;10,24284
7;45,1566696;26,8099613;0,017058287;8,86816
7;43,972847;27,9143009;0,546190977;9,49825
7;49,8978004;27,0202579;7,24512434;11,85801
7;50,9507675;23,5569706;15,1390562;12,22496
7;52,3490028;22,8743534;1,66253757;12,90252
7;54,8516464;25,191431;2,64738989;8,97192
7;48,0381317;24,0455265;8,857934;8,12902
7;53,6721115;24,1700382;0,034409154;10,18208
7;44,4110489;26,3316288;0,003858396;10,96878
7;42,0501747;27,3809147;0,000730698;12,58666
8;43,2120094;23,8643131;17,6189137;14,32736
8;52,9821968;21,8916264;0,085529067;15,22345
8;46,3300743;24,2232914;0,015240915;14,99015
8;46,2441826;25,5799503;0,004000962;12,67644
8;44,6503296;26,3438969;1,31732869;11,88736
8;47,1133614;20,0040836;13,4171362;20,97230
8;57,646862;21,4221745;7,16820097;24,80088
8;55,986824;22,870203;0,140790358;15,92648
8;55,5591621;23,2228031;0,068471804;11,87725
8;55,9994469;23,6421146;2,94173098;12,68532
8;68,5510406;17,3808537;1,51737535;18,42818
8;42,5932388;18,2499332;0,030989466;19,66304
8;44,8762856;21,4425602;0,016777096;15,13164
8;48,8556976;23,3634281;0,008610678;11,51447
8;41,2527504;24,8352909;0,027410293;10,89399
8;50,1316376;23,3039494;1,59167814;9,68154
8;52,1189003;22,5137272;5,49556112;12,97614
8;56,525322;21,1018925;2,1189189;9,04190
8;54,5891762;21,8754215;2,94207788;8,64224
8;52,9088669;23,11413;0,000740958;11,36005
8;51,8192978;24,4994755;7,48155308;12,85923
8;58,1496239;17,6278324;21,2357674;22,28259
8;61,2289467;20,5821171;0,13273178;25,14496
8;56,9417;22,3495731;0,076254025;22,34945
8;52,7647514;22,5127811;0;18,57181
8;47,88377;23,9108219;0,000185838;14,71126
8;48,8173218;24,4506474;0,001319159;13,31178
8;46,2830315;24,3151798;0,00245248;10,61811
8;46,9822311;24,5992069;0,025284754;9,93601
8;52,3939133;23,0034122;0,00145512;15,74026
8;51,5968628;22,2095585;0,036356412;13,79607
9;53,4971352;22,9756107;3,43111801;12,07249
9;46,4307442;22,6394596;0,002993872;13,55542
9;42,718792;22,7563725;0,000542459;13,10849
9;44,7720833;23,1667728;0,369659215;10,18679
9;59;16,8291569;21,5511284;17,38412
9;59,6229477;15,9068241;4,40958881;24,40218
9;62,4181824;17,994379;2,08440638;23,65172
9;62,1504517;20,7695866;1,01145315;16,03798
9;61,3423042;21,0294743;0,687576056;17,75333
9;50,7586632;20,6868229;1,99707246;14,85437
9;57,1598396;21,8948307;11,1861782;12,11809
9;53,0665512;22,0158634;2,06651354;12,65988
9;50,9646683;22,3803349;0,651020765;10,83674
9;48,115612;21,1999454;6,10532093;7,77347
9;49,4115639;22,4915409;0,040195867;9,15791
9;51,3438606;22,6585331;1,87560427;15,06147
9;54,8517685;19,8063908;4,99907398;19,43878
9;54,8462982;18,491663;23,9058094;11,99724
9;65,9677124;15,6430912;15,6855421;12,57211
9;58,2339134;15,7422123;0,640479982;17,89288
